GARDEN_CODE,INSTITUTION,TAXON,PROVENANCE,COUNTRY,LOCALITY,LATITUDE,LONGITUDE,PROVINCE,QUANTITY
4,BG,Juniperus horizontalis,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus horizontalis,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Juniperus scopulorum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Magnolia acuminata,from a cultivated plant not of known wild origin,,,,,,
4,BG,Magnolia acuminata,from a cultivated plant not of known wild origin,,,,,,
4,BG,Magnolia acuminata,from a cultivated plant not of known wild origin,,,,,,
4,BG,Magnolia acuminata,collected directly from wild; origin known,Canada,MAIN ST. WEST,,,Ontario,
4,BG,Mahonia aquifolium,from a cultivated plant not of known wild origin,,,,,,
4,BG,Mahonia aquifolium,from a cultivated plant not of known wild origin,,,,,,
4,BG,Mahonia aquifolium,from a cultivated plant not of known wild origin,,,,,,
4,BG,Mahonia aquifolium,from a cultivated plant not of known wild origin,,,,,,
4,BG,Monarda fistulosa,from a cultivated plant not of known wild origin,,,,,,
4,BG,Monarda fistulosa,from a cultivated plant not of known wild origin,,,,,,
4,BG,Monarda fistulosa,from a cultivated plant not of known wild origin,,,,,,
4,BG,Monarda fistulosa,from a cultivated plant not of known wild origin,,,,,,
4,BG,Morella pensylvanica,from a cultivated plant not of known wild origin,,,,,,
4,BG,Morella pensylvanica,from a cultivated plant not of known wild origin,,,,,,
4,BG,Morella pensylvanica,from a cultivated plant not of known wild origin,,,,,,
4,BG,Morella pensylvanica,from a cultivated plant not of known wild origin,,,,,,
4,BG,Myrica gale,from a cultivated plant not of known wild origin,,,,,,
4,BG,Myrica gale,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Panicum virgatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Philadelphus lewisii,collected directly from wild; origin known,United States,,,,Oregon,
4,BG,Philadelphus lewisii,from a cultivated plant not of known wild origin,,,,,,
4,BG,Picea engelmannii,from a cultivated plant not of known wild origin,,,,,,
4,BG,Picea engelmannii,from a cultivated plant not of known wild origin,,,,,,
4,BG,Picea glauca,from a cultivated plant not of known wild origin,,,,,,
4,BG,Picea glauca,from a cultivated plant not of known wild origin,,,,,,
4,BG,Picea glauca,from a cultivated plant not of known wild origin,,,,,,
4,BG,Picea glauca,collected directly from wild; origin known,United States,,,,,
4,BG,Picea glauca,from a cultivated plant not of known wild origin,,,,,,
4,BG,Picea glauca,from a cultivated plant not of known wild origin,,,,,,
4,BG,Picea glauca,from a cultivated plant not of known wild origin,,,,,,
4,BG,Picea glauca,collected directly from wild; origin known,United States,,43.3,-89.43333,Wisconsin,
4,BG,Picea glauca,from a cultivated plant not of known wild origin,,,,,,
4,BG,Picea glauca,uncertain,,,,,,
4,BG,Picea glauca,uncertain,,,,,,
4,BG,Picea glauca,uncertain,,,,,,
4,BG,Picea glauca,uncertain,,,,,,
4,BG,Picea mariana,collected directly from wild; origin known,Canada,,,,Ontario,
4,BG,Picea mariana,from a cultivated plant not of known wild origin,,,,,,
4,BG,Picea rubens,from a cultivated plant not of known wild origin,,,,,,
4,BG,Picea sitchensis,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus banksiana,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus banksiana,uncertain,,,,,,
4,BG,Pinus contorta,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus resinosa,uncertain,,,,,,
4,BG,Pinus resinosa,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus resinosa,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus resinosa,uncertain,,,,,,
4,BG,Pinus resinosa,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus resinosa,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,uncertain,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,collected directly from wild; origin known,Canada,plants from Lamb's Hollow bridge area,,,Ontario,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,uncertain,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,uncertain,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pinus strobus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Podophyllum peltatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Podophyllum peltatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Podophyllum peltatum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Populus deltoides,collected directly from wild; origin known,,,,,,
4,BG,Populus tremuloides,collected directly from wild; origin known,,,,,,
4,BG,Populus tremuloides,from a cultivated plant not of known wild origin,,,,,,
4,BG,Prunus americana,from a cultivated plant not of known wild origin,,,,,,
4,BG,Prunus serotina,collected directly from wild; origin known,,,,,,
4,BG,Prunus serotina,from a cultivated plant not of known wild origin,,,,,,
4,BG,Prunus serotina,from a cultivated plant not of known wild origin,,,,,,
4,BG,Prunus serotina,uncertain,,,,,,
4,BG,Prunus serotina,from a cultivated plant not of known wild origin,,,,,,
4,BG,Prunus virginiana,from a cultivated plant not of known wild origin,,,,,,
4,BG,Prunus virginiana,from a cultivated plant not of known wild origin,,,,,,
4,BG,Prunus virginiana,from a cultivated plant not of known wild origin,,,,,,
4,BG,Prunus virginiana,from a cultivated plant not of known wild origin,,,,,,
4,BG,Prunus virginiana,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pseudotsuga menziesii,uncertain,,,,,,
4,BG,Pseudotsuga menziesii,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pseudotsuga menziesii,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pseudotsuga menziesii var. glauca,collected directly from wild; origin known,Canada,,,,British Columbia,
4,BG,Pseudotsuga menziesii var. glauca,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pseudotsuga menziesii var. glauca,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pseudotsuga menziesii var. glauca,uncertain,,,,,,
4,BG,Pseudotsuga menziesii var. glauca,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pseudotsuga menziesii var. glauca,uncertain,,,,,,
4,BG,Pseudotsuga menziesii var. glauca,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pseudotsuga menziesii var. glauca,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pseudotsuga menziesii var. glauca,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pycnanthemum virginianum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pycnanthemum virginianum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pycnanthemum virginianum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Pycnanthemum virginianum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus alba,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus alba,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus alba,uncertain,,,,,,
4,BG,Quercus alba,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus bicolor,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus bicolor,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus bicolor,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus bicolor,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus bicolor,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus bicolor,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus macrocarpa,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus macrocarpa,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus macrocarpa,uncertain,,,,,,
4,BG,Quercus macrocarpa,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus macrocarpa,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus muehlenbergii,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus muehlenbergii,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus muehlenbergii,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus palustris,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus palustris,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus palustris,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus palustris,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus palustris,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus palustris,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,uncertain,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,uncertain,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,uncertain,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,uncertain,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,uncertain,,,,,,
4,BG,Quercus rubra,uncertain,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,uncertain,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus rubra,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus velutina,uncertain,,,,,,
4,BG,Quercus velutina,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus velutina,from a cultivated plant not of known wild origin,,,,,,
4,BG,Quercus velutina,from a cultivated plant not of known wild origin,,,,,,
4,BG,Ribes aureum,from a cultivated plant not of known wild origin,,,,,,
4,BG,Ribes sanguineum,uncertain,,,,,,
4,BG,Rosa acicularis,collected directly from wild; origin known,,,,,,
4,BG,Rubus allegheniensis,uncertain,,,,,,
4,BG,Rubus idaeus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Rubus idaeus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Rubus idaeus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Rubus odoratus,uncertain,,,,,,
4,BG,Rubus odoratus,from a cultivated plant not of known wild origin,,,,,,
4,BG,Rubus spectabilis,from a cultivated plant not of known wild origin,,,,,,
