GARDEN_CODE,INSTITUTION,TAXON,PROVENANCE,COUNTRY,LOCALITY,LATITUDE,LONGITUDE,PROVINCE,QUANTITY
2,BG,Prunus pumila var. susquehanae,W,Canada,"Canada: Québec: L'Isle-aux-Allumettes, sud du Lac Cranson. 45°48'37.82""N, 76°58'22.93""W. F. Coursol, S.M. Bailleul, P. Blais s.n. 8 Sep 2014.",45.4837,-76.58,Quebec,3
2,BG,Prunus pumila var. susquehanae,W,Canada,"Canada: Québec: L'Isle-aux-Allumettes, sud du Lac Cranson. 45°48'37.82""N, 76°58'22.93""W. F. Coursol, S.M. Bailleul, P. Blais s.n. 8 Sep 2014.",45.4837,-76.58,Quebec,3
2,BG,Prunus pumila var. susquehanae,W,Canada,"Canada: Québec: L'Isle-aux-Allumettes, sud du Lac Cranson. 45°48'37.82""N, 76°58'22.93""W. F. Coursol, S.M. Bailleul, P. Blais s.n. 8 Sep 2014.",45.4837,-76.58,Quebec,3
2,BG,Prunus pumila var. susquehanae,W,Canada,"Canada: Québec: L'Isle-aux-Allumettes, sud du Lac Cranson. 45°48'37.82""N, 76°58'22.93""W. F. Coursol, S.M. Bailleul, P. Blais s.n. 8 Sep 2014.",45.4837,-76.58,Quebec,3
2,BG,Prunus pumila var. susquehanae,W,Canada,"Canada: Québec: L'Isle-aux-Allumettes, sud du Lac Cranson. 45°48'37.82""N, 76°58'22.93""W. F. Coursol, S.M. Bailleul, P. Blais s.n. 8 Sep 2014.",45.4837,-76.58,Quebec,4
2,BG,Prunus pumila var. susquehanae,W,Canada,"Canada: Québec: L'Isle-aux-Allumettes, sud du Lac Cranson. 45°48'37.82""N, 76°58'22.93""W. F. Coursol, S.M. Bailleul, P. Blais s.n. 8 Sep 2014.",45.4837,-76.58,Quebec,5
2,BG,Prunus pumila var. susquehanae,W,Canada,"Canada: Québec: L'Isle-aux-Allumettes, sud du Lac Cranson. 45°48'37.82""N, 76°58'22.93""W. F. Coursol, S.M. Bailleul, P. Blais s.n. 8 Sep 2014.",45.4837,-76.58,Quebec,3
1,BG,Prunus pumila var. depressa,CULTIVATED,United States of America,"NAT ARB, DC, USA",,NA,,
1,BG,Prunus pumila var. depressa,W,Canada,Misery Bay Provincial Nature Reserve,45.789701,-82.72989,Ontario,
1,BG,Prunus pumila var. susquehanae,W,Canada,Torrance Barrens,44.941335,-79.51418,Ontario,
1,BG,Prunus pumila var. susquehanae,W,Canada,Torrance Barrens,44.941335,-79.51418,Ontario,
1,BG,Prunus pumila var. susquehanae,W,Canada,Torrance Barrens,44.941335,-79.51418,Ontario,
1,BG,Prunus pumila var. susquehanae,W,Canada,Torrance Barrens,44.941335,-79.51418,Ontario,
1,BG,Prunus pumila var. susquehanae,W,Canada,Torrance Barrens Dark-Sky Preserve,44.941335,-79.51418,Ontario,
1,BG,Prunus pumila var. susquehanae,W,Canada,Torrance Barrens Dark-Sky Preserve,44.941335,-79.51418,Ontario,
3,BG,Lupinus rivularis,,Canada,,,,,
3,BG,Lupinus microcarpus var. microcarpus,,Canada,,,,,
3,BG,Lupinus microcarpus var. microcarpus,,Canada,,,,,
3,BG,Lupinus microcarpus var. microcarpus,,Canada,,,,,
3,BG,Lupinus arcticus,,Canada,,,,,
6,BG,Lupinus arcticus,,Canada,,,,British Columbia,
